"128";"25.8";"59.8";"46";"24.38";"234";"234";"2017-04-11 00:00:00";"0.02"
"129";"25.8";"59.3";"48";"24.47";"234";"234";"2017-04-11 00:00:00";"0.01"
"130";"25.9";"58.9";"49";"23.93";"234";"234";"2017-04-11 00:00:00";"0.02"
"131";"25.9";"58.3";"49";"23.93";"234";"234";"2017-04-11 00:00:00";"0.02"
"132";"25.9";"58.4";"49";"23.93";"234";"234";"2017-04-11 00:00:00";"0.02"
"133";"25.8";"58.7";"49";"23.93";"234";"234";"2017-04-11 00:00:00";"0.02"
"134";"25.8";"58.9";"49";"24.11";"234";"234";"2017-04-11 00:00:00";"0.02"
"135";"25.8";"58.8";"49";"24.11";"234";"234";"2017-04-11 00:00:00";"0.02"
"136";"25.7";"59";"49";"24.29";"234";"234";"2017-04-11 00:00:00";"0.01"
"137";"25.6";"59";"47";"22.7";"234";"234";"2017-04-11 00:00:00";"0.08"
"138";"25.6";"59.2";"49";"24.38";"234";"234";"2017-04-11 00:00:00";"0.02"
"139";"25.5";"59.4";"49";"24.47";"234";"234";"2017-04-11 00:00:00";"0.02"
"140";"25.6";"59.6";"49";"24.47";"234";"234";"2017-04-11 00:00:00";"0.02"
"141";"25.6";"59.5";"49";"24.47";"234";"234";"2017-04-11 00:00:00";"0.02"
"142";"25.7";"59.2";"49";"24.47";"234";"234";"2017-04-11 00:00:00";"0.02"
"143";"25.6";"59.8";"49";"24.56";"234";"234";"2017-04-11 00:00:00";"0.02"
"144";"25.6";"59.7";"49";"24.56";"234";"234";"2017-04-11 00:00:00";"0.02"
"145";"25.5";"59.8";"49";"24.56";"234";"234";"2017-04-11 00:00:00";"0.02"
"146";"25.5";"59.8";"49";"24.56";"234";"234";"2017-04-11 00:00:00";"0.01"
"147";"25.6";"59.7";"49";"24.56";"234";"234";"2017-04-11 00:00:00";"0.02"
"148";"25.5";"59.5";"49";"24.56";"234";"234";"2017-04-11 00:00:00";"0.02"
"149";"25.6";"59.7";"49";"24.56";"234";"234";"2017-04-11 00:00:00";"0.02"
"150";"25.6";"59.6";"49";"24.56";"234";"234";"2017-04-11 00:00:00";"0.02"
"151";"25.6";"59.5";"49";"24.56";"234";"234";"2017-04-11 00:00:00";"0.02"
"152";"25.6";"59.8";"49";"24.56";"234";"234";"2017-04-11 00:00:00";"0.02"
"153";"25.6";"59.5";"49";"24.56";"234";"234";"2017-04-11 00:00:00";"0.02"
"154";"25.6";"59.5";"49";"24.56";"234";"234";"2017-04-11 00:00:00";"0.01"
"155";"25.6";"59.5";"49";"24.56";"234";"234";"2017-04-11 00:00:00";"0.01"
"156";"25.6";"59.5";"49";"24.56";"234";"234";"2017-04-11 00:00:00";"0.02"
"157";"25.8";"67.5";"0";"-51.05";"234";"234";"2017-04-11 00:00:00";"0.36"
"158";"26.4";"67.2";"499";"-71.08";"234";"234";"2017-04-11 00:00:00";"0.3"
"159";"26.7";"67.3";"499";"-71.08";"234";"234";"2017-04-11 00:00:00";"0.29"
"160";"27.2";"66.4";"499";"-71.08";"234";"234";"2017-04-11 00:00:00";"0.29"
"161";"27.7";"66.1";"498";"-71.08";"234";"234";"2017-04-11 00:00:00";"0.28"
"162";"28.1";"65";"499";"-71.08";"234";"234";"2017-04-11 00:00:00";"0.29"
"163";"28.6";"63.4";"499";"-71.08";"234";"234";"2017-04-11 00:00:00";"0.29"
"164";"29";"62.4";"499";"-71.08";"234";"234";"2017-04-11 00:00:00";"0.29"
"165";"29.3";"62";"499";"-71.08";"234";"234";"2017-04-11 00:00:00";"0.29"
"166";"29.7";"61.5";"499";"-71.08";"234";"234";"2017-04-11 00:00:00";"0.29"
"167";"30.1";"60.8";"499";"-71.08";"234";"234";"2017-04-11 00:00:00";"0.29"
"168";"30.4";"61.1";"499";"-71.08";"234";"234";"2017-04-11 00:00:00";"0.28"
"169";"30.7";"59.2";"479";"-39.28";"234";"234";"2017-04-11 00:00:00";"0.35"
"170";"30.9";"59";"499";"-71.08";"234";"234";"2017-04-11 00:00:00";"0.28"
"171";"31.3";"58.6";"499";"-67.57";"234";"234";"2017-04-11 00:00:00";"0.28"
"172";"31.5";"58.2";"499";"-71.08";"234";"234";"2017-04-11 00:00:00";"0.28"
"173";"31.8";"57.5";"499";"-71.08";"234";"234";"2017-04-11 00:00:00";"0.28"
"174";"32";"57.8";"499";"-71.08";"234";"234";"2017-04-11 00:00:00";"0.28"
"175";"32.2";"57";"499";"-71.08";"235";"235";"2017-04-11 00:00:00";"0.28"
"176";"32.4";"56.6";"499";"-71.08";"235";"235";"2017-04-11 00:00:00";"0.28"
"177";"32.5";"56.7";"497";"-71.08";"235";"235";"2017-04-11 00:00:00";"0.26"
"178";"32.7";"57";"498";"-71.08";"235";"235";"2017-04-11 00:00:00";"0.09"
"179";"32.8";"56";"499";"-71.08";"235";"235";"2017-04-11 00:00:00";"0.28"
"180";"33";"54.5";"499";"-71.08";"235";"235";"2017-04-11 00:00:00";"0.28"
"181";"33.1";"55.1";"477";"-67.57";"235";"235";"2017-04-11 00:00:00";"0.3"
"182";"33.3";"55.3";"499";"-71.08";"235";"235";"2017-04-11 00:00:00";"0.28"
"183";"33.4";"54.5";"498";"-71.08";"235";"235";"2017-04-11 00:00:00";"0.24"
"184";"33.4";"53";"498";"-71.08";"235";"235";"2017-04-11 00:00:00";"0.24"
"185";"33.4";"52.2";"496";"-71.08";"235";"235";"2017-04-11 00:00:00";"0.23"
"186";"33.4";"51.8";"495";"-75.86";"235";"235";"2017-04-11 00:00:00";"0.22"
"187";"33.3";"51.8";"495";"-71.08";"235";"235";"2017-04-11 00:00:00";"0.22"
"188";"33.2";"51.7";"497";"-71.08";"235";"235";"2017-04-11 00:00:00";"0.23"
"189";"33";"51.8";"491";"-71.08";"235";"235";"2017-04-11 00:00:00";"0.19"
"190";"32.9";"51.9";"472";"-50.07";"235";"235";"2017-04-11 00:00:00";"0.28"
"191";"32.7";"52.5";"499";"-71.08";"235";"235";"2017-04-11 00:00:00";"0.29"
"192";"32.7";"53.1";"499";"-71.08";"235";"235";"2017-04-11 00:00:00";"0.29"
"193";"32.7";"53.4";"499";"-71.08";"235";"235";"2017-04-11 00:00:00";"0.29"
"194";"32.6";"53.6";"498";"-71.08";"235";"235";"2017-04-11 00:00:00";"0.26"
"195";"32.6";"53.8";"498";"-71.08";"235";"235";"2017-04-11 00:00:00";"0.26"
"196";"32.6";"53.1";"499";"-71.08";"235";"235";"2017-04-11 00:00:00";"0.28"
"197";"32.5";"52.9";"499";"-71.08";"235";"235";"2017-04-11 00:00:00";"0.28"
"198";"32.4";"53.4";"498";"-71.08";"235";"235";"2017-04-11 00:00:00";"0.26"
"199";"32.4";"53.5";"498";"-71.08";"235";"235";"2017-04-11 00:00:00";"0.27"
"200";"32.4";"53.2";"499";"-71.08";"235";"235";"2017-04-11 00:00:00";"0.28"
"201";"32.3";"53.3";"499";"-71.08";"235";"235";"2017-04-11 00:00:00";"0.29"
"202";"32.3";"53.5";"499";"-71.08";"235";"235";"2017-04-11 00:00:00";"0.29"
"203";"32.3";"54.2";"499";"-71.08";"235";"235";"2017-04-11 00:00:00";"0.29"
"204";"32.3";"54.3";"499";"-71.08";"235";"235";"2017-04-11 00:00:00";"0.29"
"205";"32.3";"54.3";"499";"-71.08";"235";"235";"2017-04-11 00:00:00";"0.29"
"206";"32.4";"54.5";"499";"-71.08";"235";"235";"2017-04-11 00:00:00";"0.29"
"207";"32.4";"54.5";"497";"-71.08";"235";"235";"2017-04-11 00:00:00";"0.23"
"208";"32.5";"54.5";"497";"-71.08";"235";"235";"2017-04-11 00:00:00";"0.23"
"209";"32.5";"54";"497";"-71.08";"235";"235";"2017-04-11 00:00:00";"0.24"
"210";"32.5";"53.7";"494";"-71.08";"235";"235";"2017-04-11 00:00:00";"0.22"
"211";"32.4";"53.6";"499";"-71.08";"235";"235";"2017-04-11 00:00:00";"0.29"
"212";"32.5";"53.9";"499";"-71.08";"235";"235";"2017-04-11 00:00:00";"0.29"
"213";"32.5";"54.2";"499";"-71.08";"235";"235";"2017-04-11 00:00:00";"0.29"
"214";"32.5";"54.3";"499";"-71.08";"235";"235";"2017-04-11 00:00:00";"0.29"
"215";"32.6";"54";"499";"-71.08";"235";"235";"2017-04-11 00:00:00";"0.29"
"216";"32.7";"54";"499";"-71.08";"235";"235";"2017-04-11 00:00:00";"0.28"
"217";"32.8";"53.8";"499";"-71.08";"235";"235";"2017-04-11 00:00:00";"0.28"
"218";"32.9";"53.7";"499";"-71.08";"235";"235";"2017-04-11 00:00:00";"0.28"
"219";"33";"53.4";"499";"-71.08";"235";"235";"2017-04-11 00:00:00";"0.28"
"220";"33.1";"53.2";"499";"-71.08";"235";"235";"2017-04-11 00:00:00";"0.28"
"221";"33.1";"53.3";"499";"-71.08";"235";"235";"2017-04-11 00:00:00";"0.28"
"222";"33.2";"53.2";"494";"-71.08";"235";"235";"2017-04-11 00:00:00";"0.22"
"223";"32.3";"54.3";"1";"-83.64";"235";"235";"2017-04-11 00:00:00";"0"
